dead,lon,lat
1,127.01832627,37.60257128
1,127.05020022,37.67869788
1,126.91825057,37.55261866
2,127.04366262,37.61845447
1,126.92064962,37.48982429
1,126.90274017,37.46460526
1,126.8491983,37.5582702
1,126.98490915,37.5643123
1,127.08679054,37.67558696
1,127.04366605,37.53809937
1,126.92250648,37.49988349
1,126.93506072,37.57986683
1,127.03365393,37.60081213
1,126.88986674,37.58471643
1,127.03913522,37.6323085
1,126.92046682,37.47395049
1,127.07099901,37.66484976
1,127.05698321,37.51988863
1,127.16529715,37.55434357
1,127.1353148,37.55256023
1,126.83676632,37.52252579
1,126.99527719,37.56153586
1,127.08483707,37.62317632
1,126.95280408,37.55713736
1,127.04675941,37.62723645
1,127.04456781,37.54988353
1,126.93586647,37.58715353
1,127.03210538,37.48433325
1,126.82676255,37.55976771
1,126.98862084,37.46182631
1,126.99872629,37.60879725
1,127.03127708,37.65099832
1,126.90728202,37.52522622
1,126.94869251,37.50200962
1,127.04198154,37.6172672
1,126.93925928,37.47748436
1,126.97703977,37.57562566
1,126.93345105,37.52023497
1,127.07997085,37.57162918
1,126.94182336,37.54629683
1,127.02341702,37.58061717
1,127.11160941,37.5005286
1,126.94077051,37.54175806
1,127.034201,37.61300044
1,127.01479021,37.56963967
1,127.17308582,37.56226125
1,127.01270404,37.62388294
1,127.16704563,37.54559636
1,126.92504582,37.60090084
1,127.11065093,37.53411187
1,126.80743866,37.56112422
1,126.93684618,37.54730073
1,127.04531000000001,37.60471536
1,127.08514493,37.62018495
1,127.03458093,37.6483795
1,127.10055457,37.51292329
1,126.86243224,37.52788594
1,127.03439636,37.55436864
1,127.07120785,37.64430906
1,126.95630196,37.55254763
1,127.14080276,37.5626001
1,127.14850048,37.53647497
1,126.84244191,37.53861051
1,126.81660436,37.55181269
1,126.82748141,37.53571405
1,127.00229892,37.54425976
1,127.01820664,37.62638422
1,126.83911876,37.49060414
1,127.09749316,37.62981799
1,127.04558808,37.68928887
1,126.95723221,37.48041658
1,126.89018948,37.47698891
1,127.07270552,37.49142755
1,127.04571666,37.58068706
1,126.90309008,37.57406709
1,127.03919191,37.59741779
1,127.07652475,37.56425284
1,126.91994488,37.62463514
1,127.17122807,37.55728964
1,126.81568813,37.58638277
1,126.87921663,37.57832448
1,127.10037216,37.50256605
1,126.90219651,37.53425013
1,126.90091283,37.55181088
1,127.08409426,37.62022632
1,126.96522178,37.47630316
1,127.07027779,37.60700819
1,126.91270451,37.56398421
1,126.88811881,37.5422541
1,126.91625836,37.47557926
1,126.91023506,37.61435684
1,126.97227529,37.55493928
1,126.89299245,37.47582257
1,126.93123955,37.60873645
1,127.03881014,37.57667633
1,126.87628917,37.54911454
1,127.11690927,37.49442746
1,126.95035871,37.48152052
1,127.14571773,37.52175649
1,127.06539627,37.591162700000005
1,126.96118524,37.53943736
1,126.82928639,37.49719169
1,126.96928358,37.55948398
1,126.9765331,37.56387887
1,127.08606155,37.53714693
1,126.89795958,37.46878224
1,127.07349161,37.53618281
1,127.00817406,37.55803898
1,127.07956161,37.59406226
1,127.05358247,37.67823303
1,127.05430157,37.58256755
1,127.02028201,37.490162700000006
1,126.90243018,37.46661373
1,127.02775308,37.57549691
1,126.91147176,37.58106754
1,127.00144152,37.53362019
1,127.02521173,37.56498241
1,126.92395305,37.56630201
1,126.870108,37.55315581
1,126.89773758,37.47798757
1,126.92993776,37.56403263
1,127.05489903,37.64577192
1,126.93739667,37.50476318
1,126.88970167,37.45769733
1,127.03387663,37.521467200000004
1,126.9157037,37.59894412
1,126.96895089,37.55371386
1,127.13683367,37.52885024
1,127.01762098,37.48531156
1,126.85594214,37.49161644
1,127.14432782,37.55468788
1,126.94780692,37.4816907
1,126.90456766,37.51503631
1,126.91608818,37.60917622
1,126.92552036,37.51258024
1,127.12800343,37.50197126
1,126.90601409999998,37.49957638
1,127.01954471,37.54872077
1,126.84450319,37.55799275
1,126.86988952,37.52665506
1,127.04675142,37.45652739
1,127.03150489,37.6056889
1,127.04519999,37.65253101
1,126.88698644,37.54465302
1,126.94191328,37.54790165
1,127.10420999,37.6005831
1,126.90973664,37.45062426
1,126.9607804,37.60503542
1,127.02538574,37.64153777
1,127.02984978,37.58064296
1,126.93985451,37.50682634
1,126.82392298,37.48099988
1,126.94023513,37.50888594
1,127.12128405,37.53984301
1,126.90200574,37.481565100000005
1,127.02809502,37.62178228
1,127.12710200000001,37.48758267
1,126.8974906,37.45366314
1,127.07836408,37.567387100000005
1,126.98490297,37.57014399
1,126.98937402,37.57042481
1,126.93595575,37.58192527
1,126.86364027,37.53356193
1,126.87242424,37.51994449
1,126.91502024,37.61822937
1,127.05692737,37.45847867
1,126.93912647,37.48617282
1,126.81198658,37.56128421
1,127.04406639,37.67291482
1,126.92980098,37.56563636
1,127.08320368,37.54016542
1,127.04579719,37.45726464
1,127.04541834,37.68922512
1,127.05699559,37.58856263
1,126.88205198,37.58331476
1,127.11861184,37.49242113
2,126.92893092,37.47928267
1,126.99937623,37.50054073
1,126.94024527,37.51358835
1,127.06291687,37.56770048
1,127.02515925,37.55237593
1,127.06583624,37.54874863
1,126.96584665,37.55877445
1,127.04292522,37.66614048
1,127.01368162,37.63385578
1,127.02777569,37.62210549
1,127.04163041,37.63071744
1,127.03184772,37.58532889
1,126.91483648,37.64311431
1,127.1437591,37.5171717
1,127.10612543,37.47559857
1,127.06734518,37.50095345
1,126.86776447,37.49683604
1,127.06737866,37.50103469
1,127.00910407,37.55952106
1,126.88787923,37.57984792
1,127.01564369,37.57424005
1,126.97488209,37.57566926
2,126.89485256,37.50320626
1,127.06948018,37.64905282
1,126.90170972,37.50634275
2,126.94000604,37.51683208
1,126.99306447,37.55555946
1,127.08644578,37.53110919
1,127.10059628,37.606916399999996
1,127.05695957,37.5200598
1,126.94535268,37.58788351
1,127.01240390000001,37.48223453
1,127.01858862,37.56571092
1,127.08104209999999,37.50568087
1,126.99488194,37.56138094
1,127.03749133,37.63788135
1,127.03889273,37.47685159
1,126.97387773,37.56309191
1,126.92312444,37.48984992
1,126.96574963,37.47396561
1,126.89525204,37.54202946
1,127.05962539,37.45729896
1,126.93509451,37.55890171
